institute_id,name,country,region,parent_institution,parent_ror,organization_type,china_focus_area,funding_source_if_available,official_url,source_url,year_established,confucius_institute_on_campus,joint_chinese_center,chinese_funding_presence,policy_vs_academic_orientation,publication_indexed_share,china_coauthorship_share,policy_output_share,notes,country_iso2,parent_institution_normalized,institute_type_category,confucius_institute_present,confucius_institute_closed,ci_closure_year,ci_partner_university,china_funding_present,china_funding_type,china_university_partner,director_name,director_start_year,director_end_year,director_background_type,director_security_policy_background,director_china_academic_background,director_prior_affiliation_china,director_change_year,director_change_post_ci_closure,disciplinary_orientation_primary,disciplinary_orientation_secondary,discipline_history_share,discipline_politics_share,discipline_economics_share,discipline_law_share,discipline_society_culture_share,discipline_science_technology_share,discipline_security_strategy_share,discipline_interdisciplinary_share,discipline_detection_method,publication_count,topic_security_share,topic_economy_share,topic_governance_share,topic_cooperation_share,hawkishness_score,engagement_score,risk_framing_score,sensitive_topic_share_x,sensitive_topic_index,sensitive_topic_avoidance_score,sensitive_topic_count,tiananmen_topic_share,falun_gong_topic_share,xinjiang_topic_share,tibet_topic_share,hongkong_democracy_topic_share,human_rights_topic_share,tiananmen_topic_count,falun_gong_topic_count,xinjiang_topic_count,tibet_topic_count,hongkong_topic_count,human_rights_topic_count,sensitive_topic_detection_method,parent_institution_original,parent_institution_effective,chinese_partner_inferred,openalex_parent_institution_id,resolved_publications_url,resolved_people_url,resolved_reports_url,ci_match_method,ci_match_confidence,year,total_docs,indexed_docs,grey_docs,policy_docs,indexed_share,grey_share,policy_share,topic_domestic_politics_docs,topic_environment_climate_docs,topic_health_science_docs,topic_history_culture_docs,topic_hong_kong_docs,topic_ir_foreign_policy_docs,topic_law_institutions_docs,topic_media_information_docs,topic_regional_global_south_docs,topic_security_military_docs,topic_society_demographics_docs,topic_taiwan_strait_docs,topic_technology_cyber_docs,topic_trade_economics_docs,topic_unclassified_docs,topic_xinjiang_tibet_docs,topic_domestic_politics_share,topic_environment_climate_share,topic_health_science_share,topic_history_culture_share,topic_hong_kong_share,topic_ir_foreign_policy_share,topic_law_institutions_share,topic_media_information_share,topic_regional_global_south_share,topic_security_military_share,topic_society_demographics_share,topic_taiwan_strait_share,topic_technology_cyber_share,topic_trade_economics_share,topic_unclassified_share,topic_xinjiang_tibet_share,sensitive_docs,sensitive_topic_share_y,pre_post_ci_closure
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2003,7,7,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2004,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2005,6,6,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.1667,0.0,0.0,0.5,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2006,4,4,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2007,8,8,0,0,1.0,0.0,0.0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2008,12,12,0,0,1.0,0.0,0.0,5,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,0.4167,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0833,0.25,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2009,4,4,0,0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,0.25,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2010,4,4,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2011,3,3,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2012,9,9,0,0,1.0,0.0,0.0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0.2222,0.0,0.0,0.1111,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2013,5,5,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2014,2,2,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2015,3,3,0,0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2016,19,19,0,0,1.0,0.0,0.0,4,0,0,1,0,1,0,0,0,6,0,0,0,0,7,0,0.2105,0.0,0.0,0.0526,0.0,0.0526,0.0,0.0,0.0,0.3158,0.0,0.0,0.0,0.0,0.3684,0.0,1,0.0526,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2017,4,4,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2018,5,5,0,0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2019,6,6,0,0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2020,8,8,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2022,1,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2023,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2024,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2025,12,12,0,0,1.0,0.0,0.0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0833,0.0,0.25,0.0,0.0,0.3333,0.0,1,0.0833,
soas_china_institute,SOAS China Institute,United Kingdom,Europe,SOAS University of London,https://ror.org/03gq8hx27,University institute,"Chinese studies, development, politics, society",SOAS support plus philanthropic gifts/donations,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,2010.0,,,,,,,,Large concentration of China studies scholars.,GB,SOAS University of London,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOAS University of London,SOAS University of London,SOAS University of London,,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/about/academic-staff?centres_and_institutes=4003,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,,,2000,2,2,0,0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
soas_china_institute,SOAS China Institute,United Kingdom,Europe,SOAS University of London,https://ror.org/03gq8hx27,University institute,"Chinese studies, development, politics, society",SOAS support plus philanthropic gifts/donations,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,2010.0,,,,,,,,Large concentration of China studies scholars.,GB,SOAS University of London,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOAS University of London,SOAS University of London,SOAS University of London,,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/about/academic-staff?centres_and_institutes=4003,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,,,2005,3,3,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0,0.0,
soas_china_institute,SOAS China Institute,United Kingdom,Europe,SOAS University of London,https://ror.org/03gq8hx27,University institute,"Chinese studies, development, politics, society",SOAS support plus philanthropic gifts/donations,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,2010.0,,,,,,,,Large concentration of China studies scholars.,GB,SOAS University of London,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOAS University of London,SOAS University of London,SOAS University of London,,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/about/academic-staff?centres_and_institutes=4003,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,,,2006,1,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
soas_china_institute,SOAS China Institute,United Kingdom,Europe,SOAS University of London,https://ror.org/03gq8hx27,University institute,"Chinese studies, development, politics, society",SOAS support plus philanthropic gifts/donations,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,2010.0,,,,,,,,Large concentration of China studies scholars.,GB,SOAS University of London,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOAS University of London,SOAS University of London,SOAS University of London,,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/about/academic-staff?centres_and_institutes=4003,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,,,2009,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0.0,
soas_china_institute,SOAS China Institute,United Kingdom,Europe,SOAS University of London,https://ror.org/03gq8hx27,University institute,"Chinese studies, development, politics, society",SOAS support plus philanthropic gifts/donations,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,2010.0,,,,,,,,Large concentration of China studies scholars.,GB,SOAS University of London,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOAS University of London,SOAS University of London,SOAS University of London,,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,https://www.soas.ac.uk/about/academic-staff?centres_and_institutes=4003,https://www.soas.ac.uk/research/centres-and-institutes/soas-china-institute,,,2010,9,9,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,2,0,0,2,1,0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.3333,0.0,0.2222,0.0,0.0,0.2222,0.1111,0.0,0,0.0,
